generation,best_score,fitness_mean,fitness_std
0,92.56878821817864,6.736021636810361,28.218186256411297
1,92.56878821817864,57.046356702735075,30.541501237491545
2,92.56878821817864,64.9203505253876,27.9574905766056
3,92.56878821817864,71.08131427198539,24.070604511503166
4,92.56878821817864,64.74817432131985,26.592900615010745
5,92.56878821817864,69.8387121816529,24.313997092984188
6,92.56878821817864,71.93618511095147,24.70277433672127
7,92.64317193830047,71.18787395751306,26.095512334222313
8,92.64317193830047,66.85540509140833,26.054645216393613
9,92.64317193830047,71.82683334363247,21.364308775030782
10,92.64317193830047,65.03560076039965,26.95650292977744
11,92.64317193830047,69.01725325846215,24.532640153051236
12,92.65873645484157,72.89850807119804,25.835866839620113
